business_id,name,categories,stars,text,sentiment
nAfOIJUSuIAwN0MiL4zJJw,Showmars - Arrowood Rd,u'Restaurants,4,"[in, the, nearly, seven, years, i, 've, lived, in, charlotte, ,, i, do, n't, know, why, i, 've, never, given, showmars, a, try, ., that, was, a, mistake, ., this, is, good, food, ., and, it, 's, inexpensive, ., and, it, 's, served, quickly, ., my, take, out, order, had, all, the, stuff, i, needed, when, i, got, it, home, ., and, best, of, all, ,, it, was, tasty, !, we, had, one, order, of, the, gyro, dinner, ,, which, came, with, a, good, sized, pile, of, sliced, lamb, and, a, delicious, pita, bread, and, a, good, sized, pile, of, ...]",1
CFHGxlIXeVFWlCptBHgOeg,Wing King Cafe,u'Restaurants,5,"[great, wings, and, damn, good, people, ., i, always, go, with, either, honey, gold, or, sweet, chili, ,, never, a, bad, choice, .]",1
frPUIy2otUNDtEkQnwb3iQ,AMC Carolina Pavilion 22,u'Arts & Entertainment,4,"[i, like, this, place, alot, ,, esp, for, their, plethora, of, screens, and, movie, selections, ., i, will, say, ,, i, went, here, on, the, friday, after, thanksgiving, and, they, were, far, understaffed, at, both, the, ticket, both, and, the, concession, stand, ., plan, better, please, -, people, go, the, movies, around, thanksgiving, !, never, had, anything, from, the, concessions, so, i, ca, n't, comment, .]",1
6cWcDQdSwZNYIQhqQezGhw,Harris Teeter,u'Food,1,"[well, ,, here, it, is, christmas, morning, ., i, pulled, the, black, angus, ribs, out, of, the, freezer, and, thawed, them, under, running, water, for, 15, minutes, to, boil, and, separate, ., cut, the, package, open, and, yuck, !, rotten, meat, ., these, two, packs, where, to, be, our, christmas, dinner, ., they, where, purchased, last, week, on, sale, and, went, straight, into, the, freezer, ., i, am, very, particular, about, germs, and, meat, ., i, paid, over, $, 30, for, this, and, besides, this, throws, my, plans, into, turmoil, ., our, tradition, of, ribs, on, christmas, for, over, 25, ...]",1
PGEcewIyTpHY4AgJGcW94Q,Firebirds Wood Fired Grill,u'Restaurants,4,"[amazing, !, this, food, was, absolutely, delicious, !, we, came, out, for, my, dad, 's, birthday, and, made, reservations, and, i, 'm, glad, we, did, because, this, place, gets, packed, early, !, first, you, get, this, amazing, bread, that, comes, to, the, table, warm, and, a, perfect, side, of, soft, butter, ., we, all, know, it, 's, nothing, like, getting, cold, hard, butter, and, trying, to, smear, that, in, your, bread, ..., ugh, but, not, here, !, we, tried, the, blt, salad, which, has, romaine, lettuce, ,, bacon, ,, tomatoes, and, a, delicious, creamy, garlic, ranch, dressing, !, the, combinations, ...]",0
F6dSpfz4w-BoYARFnNcFkw,Mickey & Mooch,u'Restaurants,1,"[once, upon, a, time, ,, a, party, of, 12, of, us, descended, upon, mickey, &, mooch, to, celebrate, the, birthday, of, one, of, our, fair, maidens, ., based, on, the, restaurant, 's, décor, and, lavish, entrance, ,, i, was, surprised, to, open, my, menu, and, found, that, the, pricing, on, items, were, pretty, reasonable, ,, considering, ., i, had, expected, entrees, to, be, higher, priced, ., however, ,, we, soon, found, that, ``, lower, '', prices, come, with, many, consequences, ., drinks, :, after, 30, minutes, of, being, seated, ,, some, were, still, waiting, for, their, beverages, ., when, they, ...]",1
Tjlj3DgQxXKKG4AmnbDnIA,Capitol Chophouse,u'Restaurants,5,"[i, have, been, here, several, times, for, work, ., i, always, sit, at, the, bar, ., if, mary, is, working, ,, you, will, have, a, great, experience, ., great, drinks, ,, excellent, food, and, phenomenal, service, ., there, may, be, better, food, in, madison, ,, but, you, will, not, find, better, service, .]",1
VB-tzuBR6BxMzOkY_cOpwQ,Bandung Indonesian Restaurant,u'Restaurants,3,"[i, wanted, to, give, more, stars, ..., had, only, there, had, been, more, of, the, main, ingredient, in, my, eggplant, curry, ., :, (, the, flavors, were, very, well, blended, ,, a, little, sweet, with, a, hint, of, heat, ., unfortunately, ,, the, bamboo, shoots, out, numbered, all, other, ingredients, ..., had, i, ordered, ``, bamboo, shoots, curry, '', i, would, have, been, extremely, ecstatic, about, the, meal, ..., unfortunately, ,, two, tiny, spears, of, eggplant, was, very, under, whelming, and, disappointing, ., :, (, no, where, near, the, place, i, remembered, &, had, been, longing, to, return, to, ...]",1
fEX1IcPNrhJAdwk4DgyVVw,Tornado Steak House,u'Restaurants,4,"[best, steak, in, madison, ., crab, bisque, soup, and, wedge, salad, was, fantastic, !, i, liked, the, new, york, strip, cut, vs, the, special, cut, i, got, (, ca, n't, remember, what, it, 's, called, but, has, the, mushroom, cream, sauce, ), ., overall, ,, if, your, looking, for, some, red, meat/steak, ,, check, out, tornado, .]",0
aP9wnNPiOIWCyk27ZTeRqQ,Avenue Bar,u'Restaurants,3,"[went, back, for, the, first, time, in, forever, last, night, ., wanted, to, watch, the, world, series, and, i, knew, they, would, have, it, on, ., had, the, cod, fish, fry, ., good, but, overpriced, ., the, martini, prices, have, gone, way, up, and, the, martini, glasses, have, gotten, way, smaller, since, the, food, fight, group, took, over, ownership, ., only, one, holdover, employee, left, it, appears, ., nice, supper, club, feel, to, it, but, it, was, a, better, value, when, the, zach, family, owned, it, ., i, see, a, reviewer, last, month, said, ``, i, 'm, willing, to, bet, ...]",0
ZVCdIgZhGgnGBdzt2Y0Iiw,Come Back In,u'Restaurants,1,"[dirtiest, kitchen, in, madison, ..., do, n't, even, ask, what, that, bandsaw, is, for, in, the, filthy-ass, basement, ,, but, do, n't, eat, the, chili, ,, hell, do, n't, eat, anything, unless, you, make, the, sign, of, the, cross, before, you, eat, to, make, peace, with, your, maker, .]",1
M9hINQo_GnEenib_3wA33Q,Sunprint On The Square,u'Restaurants,3,"[i, 've, gone, back, to, this, place, a, bunch, more, ,, and, feel, like, it, 's, more, deserving, of, a, 3-star, rating, ., i, feel, like, 50, %, of, the, meals, i, 've, eaten, at, sunprint, have, been, satisfying, ,, and, the, other, half, pretty, mediocre, ., i, had, a, chicken, wrap, a, couple, months, ago, that, was, terrible, ., the, tuna, melt, i, just, ate, was, weird, ,, containing, boiled, eggs, and, pickles, ., i, like, my, tuna, salad, a, little, less, complicated, than, that, :, good, quality, tuna, and, mayo, ., i, cringe, when, i, order, a, tuna, ...]",1
3_dKevejfGY3eRj2xprRIQ,Ground Zero,u'Restaurants,4,"[i, really, enjoy, this, place, ., i, 've, been, here, at, least, 5, times, and, the, coffee, is, always, good, and, the, baristas, are, friendly, ., additionally, there, is, hassle, free, parking, in, back, ., my, only, suggestion, is, that, it, 's, not, necessarily, a, good, place, to, meet, more, than, 4, people, at, once, as, larger, tables, are, at, a, premium, .]",1
J3A5V0Hl07o_KQSI2hHf_g,Marigold Kitchen,u'Restaurants,5,"[my, husband, would, give, this, restaurant, 6, stars, if, he, could, :, ), we, enjoyed, the, breakfast, and, lunch, we, had, here, very, much, and, highly, recommend, it, !, cool, vibe, too, .]",1
cG-wWJPO6MCuphYIqVcLsQ,Rosati's Pizza,u'Restaurants,3,"[rosati, 's, is, pretty, okay, ,, but, that, 's, about, as, far, as, it, goes, ., the, biggest, downside, is, the, greasiness, of, their, pizza, -, the, last, pizza, i, ordered, from, them, (, a, double, dough, pepperoni, classic, ), literally, dripped, grease, ., it, was, n't, appetizing, at, all, ,, although, the, taste, was, alright, ., i, have, the, feeling, that, the, cheese, is, the, main, culprit, ,, since, they, put, a, lot, of, it, on, ., they, also, put, the, cheese, on, top, of, the, toppings, ,, which, makes, it, harder, to, eat, -, why, do, they, do, ...]",1
naUQ_ZHKq2ONBwW5EhJXJQ,Bluephies,u'Restaurants,2,"[we, went, for, dinner, ., i, ordered, the, seared, tuna, ,, he, ordered, the, burger, ., the, tuna, was, ok, and, the, burger, seemed, more, well-received, ., we, were, looking, for, a, nice, dinner, out, on, a, friday, night, ,, and, i, think, the, problem, was, that, it, was, n't, the, kind, of, place, we, were, looking, for, ., from, reading, the, other, reviews, ,, it, seems, like, this, is, a, popular, brunch, spot, ., we, also, noticed, they, had, won, ``, best, lunch, '', in, madison, ,, so, i, think, we, just, chose, incorrectly, for, a, nice, dinner, out, ...]",0
GiSp4eUXWQQjx-XDs-A0Wg,Half Price Books,u'Shopping,4,"[obviously, many, books, ,, but, also, a, decent, (, but, somewhat, pricey, ), dvd, ,, cd, ,, and, vinyl, record, selection, ., honestly, my, favorite, part, is, the, comic, book, section, ,, found, a, few, goodies, there, !]",1
GCTDM94HiKxC7GcAWbb4Og,Chang Jiang,u'Restaurants,2,"[one, word, ..., ..meh, ., this, is, a, place, to, go, if, you, really, do, n't, care, how, good, the, food, is, and, you, are, dying, for, msg, ., i, would, call, it, cheap, chinese, ,, but, the, word, cheap, is, not, entirely, accurate, ., the, food, is, moderately, priced, ,, and, what, we, ordered, lacked, flavor, and, was, rather, plain, ., the, plus, side, is, they, are, fast, and, have, a, big, selection, of, typical, american, chinese, favorites, .]",1
Ga49LNUdes9hb1MSLIYi3g,McDonald's,u'Restaurants,1,"[not, to, complain, much, but, my, big, mac, bottom, bun, was, hard, as, a, rock, ., i, asked, for, a, new, bun, and, the, manager, handled, it, perfect, but, after, i, asked, for, a, new, bun, the, cook, responded, with, why, does, n't, he, come, back, here, and, make, his, own, food, and, had, a, stare, down, like, it, was, a, major, issue, ., just, thought, you, all, would, like, to, know, this, garbage, also, the, person, i, brought, has, to, wait, over, 20, min, for, cold, food.., great]",1
b1Rosp3eIyRKgSbr6Axg1Q,Paisan's,u'Restaurants,1,"[quite, possibly, the, worst, italian, i, 've, ever, eaten, ., climb, into, your, wayback, machine, and, this, place, pops, up, ., dark, pleather, booths, and, clunky, captains, chairs, ,, plastic, water, tumblers, and, cheap, flatware, ..., you, get, the, idea, ., do, n't, get, me, wrong, ,, i, love, a, good, dive, ,, but, this, was, upscale, downscale, dining, at, its, italian, worst, ., the, menu, is, ok, if, you, 're, 300, lbs, and, have, n't, left, 1972, (, or, you, are, 5, ), ,, but, if, you, have, graduated, from, iceberg, lettuce, salads, with, baby, croutons, and, white, opaque, ...]",1
ql-SBU0Pds1gaTo9Ym8swQ,Target Store,u'Shopping,4,"[i, am, here, way, too, often, for, my, (, wallet, 's, ), own, good, ., i, drive, by, it, several, times, a, week, ,, though, ,, so, it, 's, not, my, fault, ., it, 's, just, so, easy, to, run, in, and, grab, something, ..., and, then, another, thing, ..., and, then, quick, check, the, clearance, racks, ..., and, then, the, hodge-podge, of, stuff, on, the, clearance, end, caps, ., part, of, why, i, keep, coming, back, is, they, have, a, pretty, decent, savings, set, up, ., 1, ), coupons, that, print, with, your, purchases, that, are, actually, for, things, ...]",1
1HbKFWG5QKzYkuNxig6H7w,Saigon Noodles,u'Restaurants,4,"[this, is, my, new, favorite, pho, place, in, madison, ., the, broth, is, good, ,, and, the, portions, are, reasonable, ., their, vietnamese, coffee, is, premade, and, does, not, come, with, the, press, on, top, ,, but, it, 's, still, pretty, good, ., the, ambiance, (, lighting, ,, pace, ,, space, ,, and, decor, ), was, comfortable, and, pleasant, enough, that, i, commented, on, it, multiple, times, during, dinner, ., at, 6pm, on, a, sunday, ,, the, place, was, full, of, couples, ,, families, ,, and, friend, gatherings, ,, without, being, over-crowded, ., it, 's, the, only, place, in, madison, ...]",1
cd5bMHS4w56rLfjcLGTobg,Maharaja Restaurant,u'Restaurants,3,"[my, second, indian, food, experience, ,, and, it, was, not, -, had, the, lunch, buffet, ., good, food, ,, good, price, .]",1
cd5bMHS4w56rLfjcLGTobg,Maharaja Restaurant,u'Restaurants,3,"[the, restaurant, was, clean, ,, the, staff, pleasant, ., the, food, was, a, little, bland, for, my, taste, ., perhaps, they, were, catering, to, a, more, mainstream, crowd, but, i, prefer, my, indian, dishes, to, have, a, little, kick, to, them, ,, especially, the, saag, paneer, :, ), they, did, n't, have, as, large, a, selection, as, i, 'm, used, to, at, the, indian, restaurants, in, los, angeles, ., i, wo, n't, totally, discredit, them, ,, but, could, n't, offer, up, 5, stars, either, ., i, 'd, say, give, them, a, try, and, see, what, you, think, .]",0
SuMg71QkocvYToNijTRq-w,Kirby's Firestone Service Center,u'Automotive,5,"[will, definitely, recommend, to, everyone, ., i, was, looking, foe, tire, replacements, and, the, people, there, talked, to, me, very, nicely, ., later, i, found, another, source, where, i, can, get, cheaper, tires, so, decided, only, going, there, for, installation, ., they, behaved, as, politely, as, before, ., price, is, very, competitive, and, job, was, done, quickly, ., just, picked, up, my, car, ,, will, see, how, their, job, turned, out, to, be, ., believe, that, kind, men, also, have, remarkable, craftsmanship, .]",1
bA-Cj6N9TEMlDlOh2aAnUw,US Airways,u'Hotels & Travel,1,"[the, gate, attendant, was, incredibly, rude, and, disrespectful, to, us, if, front, of, other, customers, (, and, ,, this, was, after, we, volunteered, to, give, up, our, window, seat, because, she, needed, someone, to, sit, in, the, exit, isle, ., ), no, perks, ,, no, thank, you, ,, simply, a, shrew, of, an, employee, having, a, bad, day, and, then, taking, it, out, on, a, customer, ., let, 's, put, it, this, way, ,, she, was, so, rude, that, all, three, (, 3, ), flight, attendants, who, overheard, her, ,, apologized, to, me, later, during, the, flight, ., one, even, ...]",1
oXUceqbZEAKclrIXE-erYw,Park Central Deli,u'Restaurants,4,"[i, 've, had, breakfast, here, a, few, times, and, it, 's, cheap, ,, quick, ,, and, tasty, .]",1
K8pM6qQdYu5h6buRE1-_sw,Lo-Lo's Chicken & Waffles,u'Restaurants,4,"[butta, ..., with, extra, butta, ., my, new, favorite, post, first, friday, 's, hang, out, ., it, 's, sure, to, soak, up, any, linguring, ``, 33, '', from, sens, or, kiltlifter, from, ``, fate, ., '', i, found, myself, dipping, or, should, i, say, soaking, the, waffles, in, the, delicious, maple, surup, and, washing, it, down, with, a, big, glass, of, kool-aid, ., i, think, the, pictures, provided, offer, a, good, representation, of, what, you, can, expect, to, find, when, you, dine, at, lo-lo, 's, chicken, and, waffles, .]",1
K8pM6qQdYu5h6buRE1-_sw,Lo-Lo's Chicken & Waffles,u'Restaurants,5,"[wow, !, that, is, the, one, word, that, describes, this, place, ., our, last, day, in, scottsdale, and, we, wanted, to, venture, over, to, phoenix, for, some, soul, food, ., i, am, so, happy, we, found, this, place, ., let, 's, just, say, i, have, to, unbutton, my, pants, because, my, belly, is, full, !, everything, was, great, !]",0
K8pM6qQdYu5h6buRE1-_sw,Lo-Lo's Chicken & Waffles,u'Restaurants,4,"[my, first, lolo, 's, experience, last, night, ., the, place, is, cute, and, clean, with, ample, parking, in, back, or, nearby, ., for, a, monday, night, ,, it, was, pretty, busy, with, families, and, two-tops, ., i, was, most, impressed, by, the, service, ,, everyone, was, so, friendly, ,, ready, to, offer, recommendations, and, patient, when, we, could, n't, pick, what, to, have, !, the, chicken, is, wonderful, ,, whether, in, a, salad, or, off, the, bone, ,, fries, were, good, and, the, cornbread, was, sweet, and, tasty, ., portions, are, big, ,, i, spent, a, lot, of, time, goggling, ...]",1
